Date,Open,High,Low,Close,Volume,Adj Close
2014-09-02,48.849998,49.130001,47.459999,47.93,1624400,47.93
2014-08-29,48.900002,49.639999,48.669998,49.189999,1146000,49.189999
2014-08-28,48.369999,48.950001,48.060001,48.599998,700200,48.599998
2014-08-27,49.130001,49.310001,48.099998,48.299999,1262000,48.299999
2014-08-26,49.060001,50.080002,48.59,49.060001,1679500,49.060001
2014-08-25,47.900002,49.310001,47.77,49.220001,1230600,49.220001
2014-08-22,48.02,48.049999,47.23,47.669998,879100,47.669998
2014-08-21,47.220001,48.349998,47.080002,48.25,1280200,48.25
2014-08-20,47.52,47.709999,46.650002,47.619999,889300,47.619999
2014-08-19,46.93,47.959999,46.759998,47.610001,1395700,47.610001
2014-08-18,46.669998,47.279999,46.32,46.91,1464300,46.91
2014-08-15,45.98,46.810001,45.759998,46.700001,1882100,46.700001
2014-08-14,46.709999,46.919998,45.52,45.66,1391300,45.66
2014-08-13,47.16,47.57,46.25,46.580002,1327600,46.580002
2014-08-12,47.759998,48.09,46.689999,47.060001,1246800,47.060001
2014-08-11,48.029999,48.549999,47.799999,47.959999,1682700,47.959999
2014-08-08,46.549999,47.630001,46.220001,47.540001,2032600,47.540001
2014-08-07,47.810001,47.810001,45.91,46.450001,3579200,46.450001
2014-08-06,47.779999,49.360001,47.119999,47.18,6334000,47.18
2014-08-05,52.860001,53.189999,50.889999,51.509998,2364700,51.509998
2014-08-04,51.889999,53.540001,51.689999,52.860001,2385100,52.860001
2014-08-01,53.32,53.32,50.650002,51.689999,2751100,51.689999
2014-07-31,55.00,55.049999,53.060001,53.450001,1760100,53.450001
2014-07-30,56.66,56.860001,55.02,55.23,788000,55.23
2014-07-29,55.830002,56.639999,55.650002,56.029999,481600,56.029999
2014-07-28,56.32,56.57,55.439999,55.939999,840500,55.939999
2014-07-25,57.029999,57.029999,56.130001,56.50,869900,56.50
2014-07-24,57.25,58.09,56.68,57.419998,996500,57.419998
2014-07-23,57.029999,57.209999,56.43,57.189999,1122500,57.189999
2014-07-22,56.189999,57.209999,56.02,56.790001,1722200,56.790001
2014-07-21,55.59,56.040001,55.43,55.73,1149400,55.73
2014-07-18,55.240002,56.00,54.959999,55.75,1033900,55.75
2014-07-17,56.099998,56.459999,54.639999,54.869999,1206700,54.869999
2014-07-16,54.049999,55.900002,53.959999,55.41,2153600,55.41
2014-07-15,53.860001,55.150002,51.919998,53.490002,3470000,53.490002
2014-07-14,56.66,56.669998,55.07,55.25,2551000,55.25
2014-07-11,56.369999,56.560001,55.110001,55.23,1165400,55.23
2014-07-10,56.25,57.16,55.560001,56.529999,1225400,56.529999
2014-07-09,56.43,57.459999,56.41,57.139999,1202400,57.139999
2014-07-08,55.759998,56.830002,55.349998,56.490002,1500200,56.490002
2014-07-07,55.860001,56.240002,55.459999,55.619999,962600,55.619999
2014-07-03,55.720001,55.939999,55.439999,55.939999,796000,55.939999
2014-07-02,55.82,56.32,55.32,55.549999,1498100,55.549999
2014-07-01,56.360001,56.360001,55.389999,55.939999,1428200,55.939999
2014-06-30,55.889999,56.380001,55.18,55.889999,2132200,55.889999
2014-06-27,53.439999,54.84,53.32,54.84,1412000,54.84
2014-06-26,53.09,53.509998,52.099998,53.18,1170500,53.18
2014-06-25,51.529999,53.23,51.529999,53.099998,1826500,53.099998
2014-06-24,53.580002,53.82,50.580002,51.689999,2881900,51.689999
2014-06-23,53.75,54.200001,53.610001,53.77,1046500,53.77
2014-06-20,53.869999,54.060001,52.860001,53.630001,1793000,53.630001
2014-06-19,52.91,53.439999,52.23,53.400002,1009000,53.400002
2014-06-18,52.209999,52.669998,51.650002,52.610001,1003700,52.610001
2014-06-17,52.189999,52.209999,51.34,51.84,1450500,51.84
2014-06-16,52.75,52.75,51.830002,52.439999,646900,52.439999
2014-06-13,52.450001,52.709999,51.529999,52.68,1071000,52.68
2014-06-12,51.50,53.130001,51.459999,52.41,1798800,52.41
2014-06-11,50.279999,51.279999,49.830002,51.060001,1347300,51.060001
2014-06-10,50.82,50.93,50.16,50.470001,533900,50.470001
2014-06-09,50.759998,51.439999,50.310001,50.799999,834800,50.799999
2014-06-06,50.169998,50.939999,49.950001,50.57,872700,50.57
2014-06-05,50.169998,50.669998,49.509998,49.889999,1000600,49.889999
2014-06-04,49.700001,50.630001,49.279999,50.349998,1018800,50.349998
2014-06-03,49.00,49.799999,48.66,49.639999,770100,49.639999
2014-06-02,49.700001,49.889999,48.759998,49.240002,859700,49.240002
2014-05-30,50.09,50.240002,49.029999,49.50,1058600,49.50
2014-05-29,49.77,50.310001,49.00,50.27,995900,50.27
2014-05-28,49.189999,49.700001,48.509998,49.330002,1063200,49.330002
2014-05-27,49.490002,50.610001,48.610001,49.080002,1341200,49.080002
2014-05-23,49.91,49.91,48.889999,49.439999,1178200,49.439999
2014-05-22,50.43,51.240002,49.68,49.740002,1870100,49.740002
2014-05-21,48.509998,50.52,48.470001,50.459999,2178700,50.459999
2014-05-20,47.650002,48.259998,46.860001,48.040001,1294000,48.040001
2014-05-19,47.799999,48.43,47.360001,47.599998,1185200,47.599998
2014-05-16,48.150002,48.209999,47.18,47.779999,785300,47.779999
2014-05-15,48.630001,48.709999,47.380001,48.07,1247600,48.07
2014-05-14,49.400002,49.650002,48.669998,48.779999,2027000,48.779999
2014-05-13,48.91,49.599998,48.630001,49.349998,1604500,49.349998
2014-05-12,47.98,48.73,47.330002,48.57,1424400,48.57
2014-05-09,47.00,47.830002,46.82,47.43,1641100,47.43
2014-05-08,48.220001,49.080002,46.900002,47.02,1611800,47.02
2014-05-07,48.27,48.630001,47.080002,48.470001,1660200,48.470001
2014-05-06,49.689999,49.799999,47.32,47.630001,2914700,47.630001
2014-05-05,46.009998,47.099998,45.689999,46.77,1989600,46.77
2014-05-02,45.279999,46.580002,44.939999,46.360001,2040700,46.360001
2014-05-01,46.360001,46.580002,44.939999,45.380001,1704700,45.380001
2014-04-30,45.709999,46.529999,44.720001,46.509998,1151400,46.509998
2014-04-29,45.900002,46.880001,45.790001,46.200001,1321200,46.200001
2014-04-28,46.259998,46.330002,44.57,45.25,1528100,45.25
2014-04-25,46.720001,46.860001,45.740002,46.09,1658400,46.09
2014-04-24,46.700001,47.459999,45.959999,46.950001,1266200,46.950001
2014-04-23,46.25,47.00,46.16,46.450001,1159200,46.450001
2014-04-22,47.279999,47.490002,46.07,46.139999,1768000,46.139999
2014-04-21,47.810001,48.220001,46.799999,47.509998,1573000,47.509998
2014-04-17,46.720001,47.599998,46.599998,47.32,1964500,47.32
2014-04-16,45.139999,47.310001,44.740002,46.869999,3523300,46.869999
2014-04-15,43.509998,44.77,43.349998,44.34,4601200,44.34
2014-04-14,42.669998,43.75,42.200001,43.48,1329000,43.48
2014-04-11,42.50,43.060001,42.110001,42.299999,871100,42.299999
2014-04-10,43.720001,43.990002,42.209999,42.689999,1548900,42.689999
2014-04-09,43.360001,43.779999,42.23,43.689999,1705200,43.689999
2014-04-08,41.560001,42.950001,41.209999,42.880001,1781300,42.880001
2014-04-07,42.700001,42.77,41.07,41.48,2103000,41.48
2014-04-04,43.639999,43.880001,42.380001,42.75,1631700,42.75
2014-04-03,43.09,43.779999,42.759998,43.189999,2433600,43.189999
2014-04-02,42.060001,43.200001,41.84,43.02,1085300,43.02
2014-04-01,41.07,42.09,41.009998,42.009998,1711200,42.009998
2014-03-31,42.32,42.419998,41.200001,41.73,1163400,41.73
2014-03-28,41.400002,42.380001,41.25,42.040001,1095700,42.040001
2014-03-27,40.259998,41.290001,40.009998,41.029999,1685800,41.029999
2014-03-26,40.759998,40.869999,40.029999,40.049999,1246300,40.049999
2014-03-25,40.84,41.209999,40.25,40.599998,1236500,40.599998
2014-03-24,41.529999,42.009998,40.389999,40.400002,1851500,40.400002
2014-03-21,40.529999,42.09,40.32,42.09,2841300,42.09
2014-03-20,40.700001,40.810001,40.209999,40.27,1267900,40.27
2014-03-19,41.360001,41.669998,40.639999,40.830002,1201300,40.830002
2014-03-18,41.189999,41.919998,41.060001,41.68,960500,41.68
2014-03-17,41.400002,41.68,40.52,41.110001,1137700,41.110001
2014-03-14,40.189999,41.369999,40.07,41.32,2071100,41.32
2014-03-13,41.27,41.41,39.990002,40.240002,1895400,40.240002
2014-03-12,40.860001,41.25,40.18,41.09,2139100,41.09
2014-03-11,43.119999,43.169998,40.66,41.240002,3477200,41.240002
2014-03-10,43.619999,43.84,42.669998,42.849998,2694900,42.849998
2014-03-07,44.009998,44.490002,43.310001,43.98,2236700,43.98
2014-03-06,44.369999,44.799999,43.799999,44.48,2180400,44.48
2014-03-05,45.509998,45.93,43.959999,44.16,2270300,44.16
2014-03-04,44.779999,45.650002,44.689999,45.490002,2183200,45.490002
2014-03-03,43.240002,44.630001,42.689999,44.560001,2162800,44.560001
2014-02-28,42.669998,44.23,42.43,43.57,1992000,43.57
2014-02-27,42.09,42.66,41.259998,42.610001,2451200,42.610001
2014-02-26,41.00,43.209999,40.459999,42.119999,3681200,42.119999
2014-02-25,43.68,43.810001,42.700001,43.439999,1755500,43.439999
2014-02-24,42.849998,44.459999,42.209999,43.939999,2047800,43.939999
2014-02-21,42.939999,42.939999,42.209999,42.369999,1044800,42.369999
2014-02-20,42.150002,42.91,42.029999,42.849998,1254700,42.849998
2014-02-19,43.959999,44.220001,42.360001,42.400002,1940400,42.400002
2014-02-18,42.290001,44.16,42.290001,43.68,2407800,43.68
2014-02-14,42.82,42.889999,42.049999,42.450001,1764400,42.450001
2014-02-13,41.740002,43.360001,41.619999,42.790001,2517900,42.790001
2014-02-12,41.509998,42.459999,41.470001,42.23,1486800,42.23
2014-02-11,41.330002,41.900002,41.02,41.509998,2036200,41.509998
2014-02-10,41.150002,41.619999,40.68,41.549999,2183400,41.549999
2014-02-07,41.07,41.669998,40.25,41.34,4485300,41.34
2014-02-06,39.630001,40.669998,39.59,40.27,2237800,40.27
2014-02-05,39.099998,39.970001,38.810001,39.509998,4887100,39.509998
2014-02-04,41.400002,41.93,38.68,39.09,8238800,39.09
2014-02-03,41.73,42.240002,40.93,41.25,2908900,41.25
2014-01-31,40.970001,42.200001,40.700001,41.810001,1688000,41.810001
2014-01-30,41.200001,42.240002,41.029999,41.740002,1367200,41.740002
2014-01-29,40.990002,41.650002,40.529999,41.080002,1385000,41.080002
2014-01-28,40.560001,41.790001,40.32,41.68,1590100,41.68
2014-01-27,41.560001,41.889999,40.740002,40.91,1944500,40.91
2014-01-24,43.34,43.540001,41.57,41.630001,2538500,41.630001
2014-01-23,44.549999,44.970001,43.470001,43.66,1900800,43.66
2014-01-22,43.18,44.869999,43.02,44.599998,2240000,44.599998
2014-01-21,42.889999,43.23,42.360001,42.84,2292900,42.84
2014-01-17,43.759998,43.880001,42.459999,42.669998,1843400,42.669998
2014-01-16,43.700001,43.830002,42.970001,43.68,2505300,43.68
2014-01-15,43.439999,43.790001,43.049999,43.75,2632200,43.75
2014-01-14,41.950001,43.48,41.869999,43.389999,2795200,43.389999
2014-01-13,42.48,42.919998,41.720001,41.91,2207700,41.91
2014-01-10,42.07,43.290001,41.84,42.540001,2015800,42.540001
2014-01-09,43.849998,43.869999,41.610001,42.48,3289100,42.48
2014-01-08,43.639999,43.919998,43.119999,43.23,1734900,43.23
2014-01-07,44.27,44.68,43.709999,43.810001,1342400,43.810001
2014-01-06,44.75,44.75,43.029999,43.849998,2959100,43.849998
2014-01-03,45.32,45.349998,44.00,44.439999,1881500,44.439999
2014-01-02,46.68,47.279999,44.27,45.049999,2457500,45.049999
