Date,Open,High,Low,Close,Volume,Adj Close
2016-03-04,22.49,25.00,21.40,22.389999,10777100,22.389999
2016-03-03,19.85,23.84,19.23,22.49,13459400,22.49
2016-03-02,18.360001,19.799999,18.030001,19.459999,4748200,19.459999
2016-03-01,18.82,18.85,17.719999,18.01,4015500,18.01
2016-02-29,19.00,19.40,18.40,18.43,3335600,18.43
2016-02-26,19.10,19.530001,18.51,18.799999,3806900,18.799999
2016-02-25,19.00,19.27,18.25,18.639999,4276100,18.639999
2016-02-24,17.66,19.299999,17.27,18.90,5545600,18.90
2016-02-23,18.76,18.950001,17.82,17.950001,5173600,17.950001
2016-02-22,19.549999,19.780001,18.799999,19.08,4020700,19.08
2016-02-19,19.67,19.99,18.709999,18.82,4684900,18.82
2016-02-18,21.950001,22.00,19.41,20.049999,9795200,20.049999
2016-02-17,18.99,22.75,18.75,20.790001,12716700,20.790001
2016-02-16,18.67,19.120001,17.959999,18.370001,6278900,18.370001
2016-02-12,17.299999,18.24,16.90,17.379999,7311500,17.379999
2016-02-11,18.690001,19.43,16.309999,16.67,14649400,16.67
2016-02-10,19.42,21.950001,18.26,18.629999,33007300,18.629999
2016-02-09,27.049999,28.219999,25.35,26.35,6060100,26.35
2016-02-08,29.10,30.40,26.559999,27.940001,4018100,27.940001
2016-02-05,29.219999,30.610001,28.40,29.57,3839100,29.57
2016-02-04,31.42,32.049999,28.559999,29.49,5217900,29.49
2016-02-03,32.34,33.09,30.23,31.360001,3213000,31.360001
2016-02-02,33.560001,33.580002,30.299999,32.040001,3231600,32.040001
2016-02-01,35.200001,35.849998,33.66,33.759998,2150100,33.759998
2016-01-29,36.50,37.099998,34.75,35.650002,3251800,35.650002
2016-01-28,34.290001,38.400002,33.580002,35.619999,6057800,35.619999
2016-01-27,33.43,34.740002,32.700001,32.84,2071400,32.84
2016-01-26,31.030001,35.080002,30.049999,34.240002,4296900,34.240002
2016-01-25,32.060001,32.099998,30.139999,30.620001,2613200,30.620001
2016-01-22,33.470001,34.310001,31.32,32.040001,3417600,32.040001
2016-01-21,33.07,35.509998,30.879999,31.77,5215600,31.77
2016-01-20,30.01,34.880001,27.50,33.82,6385700,33.82
2016-01-19,35.27,35.490002,30.309999,31.09,5345600,31.09
2016-01-15,35.00,37.450001,33.889999,35.200001,4495100,35.200001
2016-01-14,40.68,41.00,36.150002,37.119999,7022000,37.119999
2016-01-13,44.880001,45.880001,42.009998,42.759998,2915400,42.759998
2016-01-12,47.84,47.98,43.099998,44.720001,3341600,44.720001
2016-01-11,48.869999,49.389999,47.139999,47.689999,1673900,47.689999
2016-01-08,47.75,49.34,47.630001,48.810001,2137900,48.810001
2016-01-07,48.740002,49.43,46.200001,47.07,2484200,47.07
2016-01-06,49.299999,51.450001,49.299999,50.200001,1957200,50.200001
2016-01-05,53.610001,53.610001,49.549999,50.439999,2425300,50.439999
2016-01-04,49.290001,52.939999,48.380001,52.790001,3015000,52.790001
2015-12-31,50.50,51.490002,49.349998,51.02,1514500,51.02
2015-12-30,49.139999,52.220001,49.07,50.799999,2159000,50.799999
2015-12-29,51.389999,51.779999,48.389999,49.740002,2862300,49.740002
2015-12-28,51.34,52.50,50.830002,51.310001,2116000,51.310001
2015-12-24,51.209999,53.00,50.299999,51.98,1625300,51.98
2015-12-23,51.43,54.00,51.400002,51.48,2616500,51.48
2015-12-22,53.400002,53.799999,51.23,51.32,6832700,51.32
2015-12-21,57.400002,58.50,55.00,55.09,5243400,55.09
2015-12-18,53.93,58.799999,52.34,56.91,7704800,56.91
2015-12-17,56.939999,58.869999,55.349998,57.259998,9913400,57.259998
2015-12-16,46.349998,55.290001,46.049999,53.689999,17731800,53.689999
2015-12-15,41.130001,44.50,39.099998,40.049999,6976300,40.049999
2015-12-14,37.099998,42.00,37.049999,41.59,5390800,41.59
2015-12-11,36.209999,37.799999,36.00,37.040001,3222700,37.040001
2015-12-10,35.400002,37.200001,35.200001,36.650002,2093900,36.650002
2015-12-09,34.619999,37.200001,34.32,35.84,2587500,35.84
2015-12-08,34.630001,35.400002,31.299999,34.619999,4557700,34.619999
2015-12-07,35.849998,37.450001,35.599998,35.900002,3013300,35.900002
2015-12-04,36.00,37.00,34.860001,35.990002,2808200,35.990002
2015-12-03,34.689999,37.950001,34.689999,36.240002,7991900,36.240002
2015-12-02,31.129999,34.599998,30.709999,34.349998,7416400,34.349998
2015-12-01,28.690001,31.450001,28.620001,31.389999,4322300,31.389999
2015-11-30,29.98,30.01,28.35,28.76,2299600,28.76
2015-11-27,29.26,31.57,29.24,29.870001,2346000,29.870001
2015-11-25,28.01,29.459999,28.01,29.26,1562300,29.26
2015-11-24,28.219999,28.85,27.68,28.57,2711700,28.57
2015-11-23,29.00,29.35,27.92,28.209999,4468800,28.209999
2015-11-20,28.860001,29.68,28.52,29.040001,3895300,29.040001
2015-11-19,27.469999,28.85,27.08,28.700001,4927200,28.700001
2015-11-18,26.870001,27.790001,26.01,27.75,6373600,27.75
2015-11-17,27.870001,28.09,25.58,26.00,5339400,26.00
2015-11-16,26.27,27.950001,25.33,27.84,5287600,27.84
2015-11-13,24.690001,26.299999,24.639999,25.85,3817300,25.85
2015-11-12,26.07,26.33,24.91,25.07,3394100,25.07
2015-11-11,26.450001,26.50,24.07,26.15,6639500,26.15
2015-11-10,27.83,27.889999,25.440001,26.459999,5321800,26.459999
2015-11-09,29.129999,29.40,27.799999,27.889999,3052000,27.889999
2015-11-06,29.48,29.84,28.879999,29.049999,3769500,29.049999
2015-11-05,30.00,30.110001,29.040001,29.719999,2601100,29.719999
2015-11-04,30.85,31.85,29.700001,29.799999,5031400,29.799999
2015-11-03,29.49,31.889999,29.00,30.17,8099900,30.17
2015-11-02,29.959999,29.98,28.120001,29.440001,11229100,29.440001
2015-10-30,30.98,31.549999,28.110001,29.65,26329600,29.65
2015-10-29,38.68,39.169998,37.560001,38.07,5850300,38.07
2015-10-28,37.540001,38.509998,37.400002,38.34,2508400,38.34
2015-10-27,38.450001,38.869999,36.43,37.959999,2990300,37.959999
2015-10-26,39.27,39.549999,38.50,38.84,1813700,38.84
2015-10-23,39.599998,40.029999,38.73,39.240002,2363500,39.240002
2015-10-22,38.18,39.470001,37.759998,38.900002,2627800,38.900002
2015-10-21,39.759998,40.279999,38.009998,38.049999,2820200,38.049999
2015-10-20,41.049999,41.580002,39.049999,39.389999,3454000,39.389999
2015-10-19,41.689999,43.389999,40.110001,41.279999,4905700,41.279999
2015-10-16,46.380001,46.799999,43.900002,44.16,2701200,44.16
2015-10-15,46.91,47.700001,46.060001,46.650002,1376600,46.650002
2015-10-14,46.93,47.830002,46.610001,46.849998,1159200,46.849998
2015-10-13,47.650002,48.59,46.860001,47.029999,1873400,47.029999
2015-10-12,48.950001,49.00,47.07,48.049999,1329300,48.049999
2015-10-09,47.00,49.380001,46.84,48.939999,1523400,48.939999
2015-10-08,47.349998,47.50,45.91,47.110001,1720600,47.110001
2015-10-07,46.900002,48.330002,46.220001,47.34,1887000,47.34
2015-10-06,47.09,48.25,46.549999,47.279999,1548800,47.279999
2015-10-05,46.560001,47.889999,46.400002,47.220001,5789500,47.220001
2015-10-02,42.50,46.490002,42.200001,46.380001,1948600,46.380001
2015-10-01,42.619999,43.900002,41.220001,43.23,1667300,43.23
2015-09-30,41.740002,42.869999,41.220001,42.709999,1357800,42.709999
2015-09-29,40.529999,42.299999,40.169998,41.040001,1431300,41.040001
2015-09-28,40.990002,41.25,39.599998,40.34,2071900,40.34
2015-09-25,43.849998,44.00,41.00,41.330002,3135100,41.330002
2015-09-24,43.919998,44.16,40.900002,42.990002,3431400,42.990002
2015-09-23,47.41,47.889999,43.689999,43.779999,2594300,43.779999
2015-09-22,47.369999,47.889999,46.619999,47.439999,1042100,47.439999
2015-09-21,48.240002,48.880001,47.32,47.900002,1284200,47.900002
2015-09-18,48.02,48.919998,47.810001,48.09,1722400,48.09
2015-09-17,48.02,49.650002,47.52,48.50,1278000,48.50
2015-09-16,48.830002,49.98,48.060001,48.200001,1597100,48.200001
2015-09-15,48.09,49.389999,47.810001,48.970001,1273800,48.970001
2015-09-14,47.990002,48.669998,47.02,48.07,1207600,48.07
2015-09-11,47.549999,48.950001,47.450001,48.139999,821300,48.139999
2015-09-10,46.93,48.330002,46.490002,48.119999,1070900,48.119999
2015-09-09,50.09,50.400002,47.00,47.110001,2392300,47.110001
2015-09-08,50.259998,50.48,49.490002,50.099998,1072600,50.099998
2015-09-04,48.869999,51.00,48.099998,49.09,1689800,49.09
2015-09-03,49.740002,51.099998,49.290001,49.790001,3116100,49.790001
2015-09-02,47.279999,49.459999,46.209999,49.419998,1540100,49.419998
2015-09-01,47.07,47.599998,46.00,46.16,2969500,46.16
2015-08-31,47.16,49.349998,46.439999,48.279999,1992600,48.279999
2015-08-28,46.549999,49.68,46.549999,48.00,3560300,48.00
2015-08-27,44.790001,47.889999,44.619999,46.23,6014100,46.23
2015-08-26,45.549999,45.720001,40.060001,43.049999,6214700,43.049999
2015-08-25,47.82,47.82,43.369999,43.630001,4650500,43.630001
2015-08-24,37.110001,48.529999,34.650002,43.869999,10598700,43.869999
2015-08-21,46.099998,46.299999,40.75,40.990002,13149400,40.990002
2015-08-20,48.599998,49.07,46.580002,46.98,2238900,46.98
2015-08-19,50.00,50.619999,48.400002,49.18,1804500,49.18
2015-08-18,49.549999,50.75,49.279999,50.619999,1681900,50.619999
2015-08-17,48.700001,49.950001,47.259998,49.939999,2586400,49.939999
2015-08-14,50.009998,50.66,47.790001,48.810001,2057000,48.810001
2015-08-13,50.25,51.32,49.439999,50.060001,2038100,50.060001
2015-08-12,48.50,51.25,46.150002,50.860001,5697500,50.860001
2015-08-11,50.580002,50.799999,48.75,48.790001,3350200,48.790001
2015-08-10,53.02,53.09,50.759998,51.169998,3572300,51.169998
2015-08-07,55.220001,55.279999,50.25,52.25,6551500,52.25
2015-08-06,60.00,60.599998,54.509998,55.34,4944000,55.34
2015-08-05,59.50,61.720001,59.00,60.169998,3710500,60.169998
2015-08-04,57.779999,59.349998,57.200001,59.00,2480300,59.00
2015-08-03,58.169998,58.25,56.639999,57.919998,2177700,57.919998
2015-07-31,59.400002,59.73,57.59,58.00,2505500,58.00
2015-07-30,59.32,59.900002,55.68,59.580002,4138100,59.580002
2015-07-29,56.07,58.220001,55.790001,58.049999,3415800,58.049999
2015-07-28,54.369999,56.060001,53.580002,56.029999,2089800,56.029999
2015-07-27,53.950001,54.880001,53.25,54.689999,1391700,54.689999
2015-07-24,55.200001,55.75,53.880001,54.619999,2260000,54.619999
2015-07-23,55.490002,56.099998,53.349998,53.669998,1888200,53.669998
2015-07-22,55.900002,56.439999,55.310001,55.360001,1546900,55.360001
2015-07-21,56.00,56.59,55.119999,56.200001,1832200,56.200001
2015-07-20,55.009998,56.959999,53.759998,55.77,4768600,55.77
2015-07-17,52.799999,53.16,51.619999,52.150002,1553400,52.150002
2015-07-16,52.810001,53.330002,52.52,52.799999,1269100,52.799999
2015-07-15,54.169998,54.32,52.310001,52.540001,1585600,52.540001
2015-07-14,53.41,55.00,53.099998,54.259998,1753000,54.259998
2015-07-13,53.310001,53.93,52.790001,53.389999,1623500,53.389999
2015-07-10,52.799999,53.189999,52.150002,53.00,1207200,53.00
2015-07-09,52.529999,53.080002,51.700001,51.98,1441800,51.98
2015-07-08,52.349998,52.900002,50.919998,51.48,1843000,51.48
2015-07-07,51.740002,53.369999,50.84,53.209999,2978400,53.209999
2015-07-06,51.50,52.189999,51.110001,51.75,1608100,51.75
2015-07-02,52.470001,52.669998,51.049999,52.27,1730500,52.27
2015-07-01,53.77,54.209999,52.07,52.400002,2669300,52.400002
2015-06-30,53.52,54.200001,52.290001,53.549999,2191000,53.549999
2015-06-29,54.700001,55.419998,52.48,53.27,3161800,53.27
2015-06-26,56.709999,56.709999,55.400002,55.860001,2760400,55.860001
2015-06-25,57.200001,57.34,56.16,56.360001,1454900,56.360001
2015-06-24,58.049999,58.099998,56.900002,57.009998,1340600,57.009998
2015-06-23,57.650002,58.400002,57.209999,58.099998,2115100,58.099998
2015-06-22,57.860001,58.16,57.049999,57.700001,1263300,57.700001
2015-06-19,58.040001,58.040001,57.080002,57.509998,1392100,57.509998
2015-06-18,57.599998,57.950001,57.049999,57.779999,1324400,57.779999
2015-06-17,57.400002,57.959999,56.84,57.400002,1990200,57.400002
2015-06-16,55.50,57.00,55.240002,56.779999,2422200,56.779999
2015-06-15,54.84,55.50,54.139999,55.200001,1755500,55.200001
2015-06-12,55.209999,56.209999,55.130001,55.18,1645500,55.18
2015-06-11,55.259998,55.790001,54.799999,55.459999,1560000,55.459999
2015-06-10,55.16,55.66,54.50,55.00,1843500,55.00
2015-06-09,56.560001,56.970001,54.57,54.900002,2762200,54.900002
2015-06-08,58.259998,58.50,55.639999,56.57,2924700,56.57
2015-06-05,58.310001,58.720001,57.549999,58.25,1687600,58.25
2015-06-04,60.00,60.50,58.169998,58.529999,2074200,58.529999
2015-06-03,60.610001,61.50,60.049999,60.330002,1586300,60.330002
2015-06-02,60.360001,61.57,59.59,60.610001,1749700,60.610001
2015-06-01,60.549999,61.34,59.25,60.68,1899700,60.68
2015-05-29,61.98,62.16,60.029999,60.119999,1993600,60.119999
2015-05-28,61.299999,62.68,60.75,61.889999,1789400,61.889999
2015-05-27,61.400002,61.66,60.459999,61.439999,1588400,61.439999
2015-05-26,62.50,62.59,61.290001,61.330002,1543000,61.330002
2015-05-22,61.880001,63.119999,61.799999,62.59,2148200,62.59
2015-05-21,61.169998,62.849998,61.169998,62.110001,2680900,62.110001
2015-05-20,61.16,61.470001,60.400002,61.259998,1294400,61.259998
2015-05-19,62.029999,62.400002,60.900002,61.330002,1690500,61.330002
2015-05-18,62.50,62.849998,61.349998,62.07,5656200,62.07
2015-05-15,62.619999,63.790001,62.240002,62.509998,1954500,62.509998
2015-05-14,62.299999,62.779999,61.099998,62.720001,2244700,62.720001
2015-05-13,62.200001,62.349998,61.02,61.68,1965400,61.68
2015-05-12,60.68,62.220001,60.68,61.509998,2051800,61.509998
2015-05-11,62.200001,62.84,61.09,61.169998,2412000,61.169998
2015-05-08,61.580002,61.950001,59.919998,61.209999,3000400,61.209999
2015-05-07,59.509998,60.950001,59.189999,60.900002,2434900,60.900002
2015-05-06,58.48,61.650002,58.099998,60.130001,4617800,60.130001
2015-05-05,60.970001,62.139999,58.689999,59.279999,4190700,59.279999
2015-05-04,60.450001,61.450001,59.32,61.040001,4108100,61.040001
2015-05-01,60.799999,61.759998,60.080002,61.619999,3146900,61.619999
2015-04-30,61.00,61.330002,59.50,60.049999,2328600,60.049999
2015-04-29,61.150002,61.48,59.59,61.169998,2380500,61.169998
2015-04-28,60.110001,61.900002,59.759998,61.23,2854800,61.23
2015-04-27,60.099998,61.970001,59.709999,59.900002,2792000,59.900002
2015-04-24,60.389999,60.400002,59.50,60.00,1421000,60.00
2015-04-23,59.490002,60.490002,59.360001,60.02,2821100,60.02
2015-04-22,57.880001,60.50,57.799999,59.09,4915900,59.09
2015-04-21,56.689999,57.709999,56.240002,57.689999,2071400,57.689999
2015-04-20,56.34,56.73,55.380001,56.529999,1457000,56.529999
2015-04-17,56.50,56.900002,55.220001,55.91,1973800,55.91
2015-04-16,56.34,57.50,56.25,57.009998,1927200,57.009998
2015-04-15,55.73,56.799999,54.82,56.549999,2393000,56.549999
2015-04-14,54.549999,55.380001,53.369999,55.099998,3283000,55.099998
2015-04-13,56.09,56.529999,54.470001,54.740002,3611600,54.740002
2015-04-10,56.299999,56.790001,55.310001,56.09,3428300,56.09
2015-04-09,54.970001,56.150002,54.529999,56.049999,5012100,56.049999
2015-04-08,53.049999,54.799999,52.91,54.330002,3819100,54.330002
2015-04-07,52.799999,54.200001,52.59,52.77,2952200,52.77
2015-04-06,51.990002,53.34,51.75,52.799999,2750800,52.799999
2015-04-02,50.23,52.77,50.200001,52.310001,3756500,52.310001
2015-04-01,50.91,51.290001,50.00,50.48,1694000,50.48
2015-03-31,50.09,52.540001,49.860001,51.279999,3643000,51.279999
2015-03-30,50.119999,51.830002,49.189999,50.57,3745500,50.57
2015-03-27,50.150002,50.73,49.720001,50.169998,1024400,50.169998
2015-03-26,50.029999,50.220001,49.029999,50.080002,1432900,50.080002
2015-03-25,51.330002,51.860001,49.849998,50.529999,1559500,50.529999
2015-03-24,49.57,51.650002,49.560001,51.50,2924000,51.50
2015-03-23,49.709999,50.610001,49.200001,49.779999,1267700,49.779999
2015-03-20,50.00,50.25,49.560001,49.889999,1341500,49.889999
2015-03-19,50.00,50.439999,49.669998,49.759998,1021900,49.759998
2015-03-18,48.549999,50.279999,48.439999,50.209999,1965100,50.209999
2015-03-17,47.360001,49.290001,47.310001,48.82,1641300,48.82
2015-03-16,48.50,48.709999,46.689999,47.529999,3021200,47.529999
2015-03-13,49.43,49.75,48.139999,48.389999,2515900,48.389999
2015-03-12,50.099998,50.560001,49.639999,49.700001,1784700,49.700001
2015-03-11,49.689999,50.869999,49.549999,50.00,1822500,50.00
2015-03-10,49.299999,50.580002,49.200001,49.720001,2114500,49.720001
2015-03-09,50.400002,51.040001,49.150002,49.830002,2217100,49.830002
2015-03-06,51.709999,52.59,50.34,50.450001,2681100,50.450001
2015-03-05,50.349998,52.16,50.009998,51.77,4697700,51.77
2015-03-04,50.00,50.48,49.299999,50.049999,1652900,50.049999
2015-03-03,50.490002,51.619999,50.00,50.259998,1983200,50.259998
2015-03-02,51.200001,51.650002,50.23,50.740002,2313200,50.740002
2015-02-27,52.330002,52.57,51.18,51.360001,2065700,51.360001
2015-02-26,53.619999,54.080002,52.049999,52.099998,2834200,52.099998
2015-02-25,53.049999,53.50,52.150002,52.279999,2923800,52.279999
2015-02-24,53.970001,56.50,52.93,53.040001,4504400,53.040001
2015-02-23,54.09,54.349998,52.68,53.130001,2192900,53.130001
2015-02-20,53.939999,54.599998,53.049999,54.439999,2898500,54.439999
2015-02-19,54.400002,54.849998,51.759998,53.810001,8241300,53.810001
2015-02-18,57.650002,59.099998,56.52,57.099998,4723000,57.099998
2015-02-17,58.450001,59.310001,57.43,58.119999,2774500,58.119999
2015-02-13,57.389999,59.09,57.189999,57.599998,1897000,57.599998
2015-02-12,56.32,57.450001,56.060001,57.16,2251400,57.16
2015-02-11,55.77,56.549999,55.34,56.119999,1304000,56.119999
2015-02-10,56.630001,56.790001,55.029999,55.84,1598600,55.84
2015-02-09,55.00,56.700001,55.00,56.52,1381800,56.52
2015-02-06,55.119999,56.450001,54.84,55.419998,1726200,55.419998
2015-02-05,53.419998,55.700001,53.419998,55.279999,1931200,55.279999
2015-02-04,53.669998,55.50,53.200001,53.369999,1880900,53.369999
2015-02-03,53.009998,54.369999,52.349998,54.27,2567700,54.27
2015-02-02,48.93,53.799999,48.75,52.720001,4575800,52.720001
2015-01-30,48.59,49.790001,48.470001,48.610001,1209600,48.610001
2015-01-29,49.150002,49.450001,47.68,49.400002,1232900,49.400002
2015-01-28,50.599998,50.880001,48.790001,49.080002,1441000,49.080002
2015-01-27,49.349998,50.630001,49.16,50.099998,1058400,50.099998
2015-01-26,48.27,50.740002,48.27,50.16,2230700,50.16
2015-01-23,48.220001,49.369999,48.00,48.299999,1683600,48.299999
2015-01-22,48.380001,48.689999,47.50,48.439999,1538000,48.439999
2015-01-21,47.790001,49.27,47.599998,48.23,1622500,48.23
2015-01-20,48.450001,48.50,46.450001,47.790001,2956600,47.790001
2015-01-16,49.330002,49.830002,47.889999,48.150002,2700800,48.150002
2015-01-15,52.00,52.25,49.169998,49.240002,1932700,49.240002
2015-01-14,50.099998,51.740002,49.52,51.720001,2053100,51.720001
2015-01-13,49.529999,52.279999,49.529999,51.110001,2924500,51.110001
2015-01-12,49.189999,49.380001,47.639999,49.32,2600300,49.32
2015-01-09,50.610001,51.400002,49.50,49.619999,2148000,49.619999
2015-01-08,50.009998,51.189999,49.139999,50.91,1800900,50.91
2015-01-07,50.189999,51.169998,49.00,49.330002,2017500,49.330002
2015-01-06,50.380001,50.380001,47.32,49.50,3422500,49.50
2015-01-05,51.98,52.380001,49.50,50.060001,3431900,50.060001
2015-01-02,53.610001,54.099998,51.900002,52.919998,1874100,52.919998
2014-12-31,53.900002,53.939999,53.029999,53.48,1929800,53.48
2014-12-30,55.560001,55.75,53.48,53.889999,2920700,53.889999
2014-12-29,57.00,57.639999,56.02,56.259998,1363900,56.259998
2014-12-26,56.439999,57.529999,56.360001,57.139999,1193500,57.139999
2014-12-24,56.00,56.970001,55.560001,56.759998,1326400,56.759998
2014-12-23,54.130001,55.98,53.619999,55.84,1884800,55.84
2014-12-22,54.84,54.900002,53.419998,54.380001,1757400,54.380001
2014-12-19,53.580002,54.880001,53.009998,54.799999,2541000,54.799999
2014-12-18,51.650002,54.50,51.610001,53.75,3578400,53.75
2014-12-17,50.150002,50.650002,47.619999,50.369999,4130100,50.369999
2014-12-16,49.310001,51.669998,49.049999,49.77,3223000,49.77
2014-12-15,50.970001,51.040001,49.50,49.639999,2006500,49.639999
2014-12-12,50.450001,50.779999,49.700001,50.02,2107800,50.02
2014-12-11,50.650002,52.50,50.50,50.91,1949600,50.91
2014-12-10,51.400002,52.209999,49.91,50.290001,2135400,50.290001
2014-12-09,51.00,51.720001,49.009998,51.639999,3082600,51.639999
2014-12-08,53.380001,54.099998,51.049999,51.700001,2449400,51.700001
2014-12-05,52.150002,54.360001,52.150002,53.50,2646000,53.50
2014-12-04,51.630001,53.099998,51.25,52.369999,2214700,52.369999
2014-12-03,51.599998,52.59,50.900002,51.740002,1956200,51.740002
2014-12-02,51.209999,51.490002,50.50,51.110001,2417400,51.110001
2014-12-01,54.50,54.779999,50.709999,50.889999,4094400,50.889999
2014-11-28,55.75,56.18,54.080002,55.00,1860000,55.00
2014-11-26,56.50,57.349998,56.200001,56.459999,1563500,56.459999
2014-11-25,56.990002,57.50,56.099998,56.849998,2565700,56.849998
2014-11-24,56.299999,56.849998,55.650002,56.349998,2019100,56.349998
2014-11-21,56.759998,56.939999,54.82,55.049999,3199200,55.049999
2014-11-20,53.720001,54.689999,53.25,53.630001,1964400,53.630001
2014-11-19,55.75,56.650002,53.869999,53.990002,2316500,53.990002
2014-11-18,53.779999,56.41,53.580002,55.639999,3023600,55.639999
2014-11-17,52.939999,54.43,52.490002,53.59,2278900,53.59
2014-11-14,50.619999,53.400002,50.169998,53.02,2526100,53.02
2014-11-13,51.720001,52.389999,50.549999,50.84,3490800,50.84
2014-11-12,50.599998,52.09,50.310001,52.049999,2572600,52.049999
2014-11-11,51.689999,51.75,49.98,50.959999,3302200,50.959999
2014-11-10,51.099998,52.189999,50.68,51.779999,2345700,51.779999
2014-11-07,51.540001,52.189999,50.50,50.970001,4477100,50.970001
2014-11-06,55.00,55.130001,50.740002,51.540001,8141100,51.540001
2014-11-05,57.490002,57.849998,51.450001,54.439999,10757500,54.439999
2014-11-04,58.09,58.34,56.220001,56.959999,3006500,56.959999
2014-11-03,59.18,61.09,58.43,58.77,3124100,58.77
2014-10-31,57.349998,59.689999,57.349998,59.18,4393500,59.18
2014-10-30,53.990002,56.380001,53.259998,56.330002,3815900,56.330002
2014-10-29,55.110001,55.259998,53.43,54.360001,2939300,54.360001
2014-10-28,53.299999,55.84,52.709999,55.200001,3638000,55.200001
2014-10-27,53.529999,53.740002,51.860001,53.169998,3268700,53.169998
2014-10-24,53.950001,54.50,52.509998,54.25,2825900,54.25
2014-10-23,54.57,55.25,52.150002,54.099998,4697000,54.099998
2014-10-22,56.310001,57.18,53.790001,53.919998,5066900,53.919998
2014-10-21,54.310001,56.380001,54.310001,55.73,3507800,55.73
2014-10-20,52.009998,54.310001,51.599998,53.919998,3822300,53.919998
2014-10-17,52.75,54.23,51.00,51.509998,4878100,51.509998
2014-10-16,47.209999,52.34,47.009998,50.849998,5099000,50.849998
2014-10-15,47.50,49.650002,45.91,48.869999,7918900,48.869999
2014-10-14,49.75,50.950001,46.549999,49.709999,6201600,49.709999
2014-10-13,53.66,54.00,48.209999,48.349998,7612000,48.349998
2014-10-10,53.209999,56.16,52.25,53.549999,4948900,53.549999
2014-10-09,56.25,57.57,53.52,54.279999,4596800,54.279999
2014-10-08,55.869999,57.099998,53.549999,56.48,5889600,56.48
2014-10-07,57.009998,57.50,54.07,54.549999,4622800,54.549999
